fips,pa_tweets,diet_tweets,smoking_tweets,alcohol_tweets,sleep_tweets,total_tweets,leisure_prev,smoking_prev,binge_prev,sleep_prev,obesity_prev,diet_prevalence,pa_rate,diet_rate,smoking_rate,alcohol_rate,sleep_rate,state
31001,789,188,23,2014,108,3345,25.4778,16.2,19.2111,30.8556,37.6,0.4240166750299147,0.2358744394618834,0.056203288490284005,0.0068759342301943195,0.6020926756352766,0.03228699551569507,31
31003,45,17,0,16,5,97,24.9333,16.4,20.6333,26.4667,33.5,0.1745484067383803,0.4639175257731959,0.17525773195876287,0.0,0.16494845360824742,0.05154639175257732,31
31005,1,0,0,0,1,3,25.4,17.5,18.7,27.8,38.9,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,31
31007,45,8,0,8,11,98,22.5,15.1,19.1,28.6,35.2,0.9855072463768116,0.45918367346938777,0.08163265306122448,0.0,0.08163265306122448,0.11224489795918367,31
31009,5,0,0,1,0,8,23.7,16.5,19.3,28.7,37.2,1.0,0.625,0.0,0.0,0.125,0.0,31
31011,45,15,3,13,4,93,23.45,15.7,19.85,26.6,35.2,0.1858797573083287,0.4838709677419355,0.16129032258064516,0.03225806451612903,0.13978494623655913,0.043010752688172046,31
31013,183,25,5,71,27,372,23.8667,18.7667,20.9667,31.0667,36.8333,0.3257870534135125,0.49193548387096775,0.06720430107526881,0.013440860215053764,0.19086021505376344,0.07258064516129033,31
31015,1,0,0,1,0,4,24.9,15.5,17.2,28.5,35.2,0.3630300142925202,0.25,0.0,0.0,0.25,0.0,31
31017,12,3,0,4,4,29,26.1,17.1,18.0,26.4,35.6,0.1007949125596184,0.41379310344827586,0.10344827586206896,0.0,0.13793103448275862,0.13793103448275862,31
31019,1008,226,28,381,156,2151,20.1727,15.6727,22.6818,27.1091,32.3818,0.3560775634415633,0.4686192468619247,0.10506741050674105,0.01301720130172013,0.17712691771269176,0.07252440725244072,31
31021,99,27,1,40,18,212,25.4333,17.3667,18.9,28.9667,34.7333,0.0067074948964712,0.4669811320754717,0.12735849056603774,0.0047169811320754715,0.18867924528301888,0.08490566037735849,31
31023,47,9,0,25,11,109,22.8667,16.1333,19.5667,29.4333,35.1333,0.1553305539011316,0.43119266055045874,0.08256880733944955,0.0,0.22935779816513763,0.10091743119266056,31
31025,182,48,4,75,17,375,24.1167,16.35,21.5833,29.45,38.55,0.2774362952795846,0.48533333333333334,0.128,0.010666666666666666,0.2,0.04533333333333334,31
31027,79,9,6,33,8,147,22.2,14.65,20.3,25.6,35.5,0.1827835517397198,0.5374149659863946,0.061224489795918366,0.04081632653061224,0.22448979591836735,0.05442176870748299,31
31029,21,4,2,15,3,57,24.0,15.4,19.6,28.0,36.4,0.294251134644478,0.3684210526315789,0.07017543859649122,0.03508771929824561,0.2631578947368421,0.05263157894736842,31
31031,106,17,2,66,7,216,24.6,16.7,19.9,28.6,34.9,0.3877122352529319,0.49074074074074076,0.0787037037037037,0.009259259259259259,0.3055555555555556,0.032407407407407406,31
31033,142,51,1,68,26,333,23.6333,16.2,21.5667,29.2,33.4667,0.2147429485897179,0.4264264264264264,0.15315315315315314,0.003003003003003003,0.2042042042042042,0.07807807807807808,31
31035,28,5,1,9,8,58,24.1,16.95,20.3,27.6,36.35,0.5557851239669421,0.4827586206896552,0.08620689655172414,0.017241379310344827,0.15517241379310345,0.13793103448275862,31
31037,103,29,3,44,31,246,26.1,16.6667,18.9333,29.8,34.4,0.3162149310508797,0.4186991869918699,0.11788617886178862,0.012195121951219513,0.17886178861788618,0.12601626016260162,31
31039,40,12,0,18,8,88,24.5667,16.3333,19.9667,27.4667,37.8667,0.4142798690671031,0.45454545454545453,0.13636363636363635,0.0,0.20454545454545456,0.09090909090909091,31
31041,214,36,3,81,20,506,23.475,15.325,19.6,28.8,34.5,0.445653167565591,0.42292490118577075,0.07114624505928854,0.005928853754940711,0.1600790513833992,0.039525691699604744,31
31043,246,76,17,92,52,569,29.35,17.55,17.65,27.95,39.175,0.2048120300751879,0.43233743409490333,0.1335676625659051,0.029876977152899824,0.1616871704745167,0.0913884007029877,31
31045,194,50,7,81,38,437,22.15,14.45,21.3,28.9,29.2,0.2901328686560662,0.4439359267734554,0.11441647597254005,0.016018306636155607,0.1853546910755149,0.08695652173913043,31
31047,239,74,9,68,40,514,27.9286,17.7857,19.1571,28.8,38.7429,0.4133437474307325,0.4649805447470817,0.14396887159533073,0.017509727626459144,0.13229571984435798,0.07782101167315175,31
31049,10,0,0,1,3,18,26.1,17.2,18.5,27.9,35.7,0.2684183410613086,0.5555555555555556,0.0,0.0,0.05555555555555555,0.16666666666666666,31
31051,77,15,4,52,6,173,24.6,16.3,21.0,30.25,38.75,0.3393333333333333,0.44508670520231214,0.08670520231213873,0.023121387283236993,0.30057803468208094,0.03468208092485549,31
31053,673,130,14,216,115,1343,25.7556,18.3111,19.5778,28.6333,38.8111,0.4174102636572859,0.5011169024571854,0.0967982129560685,0.010424422933730455,0.16083395383469842,0.08562918838421445,31
31055,34268,7454,1258,15468,6332,78605,22.6635,16.7359,21.6397,29.1808,35.7596,0.2326555499589088,0.43595191145601425,0.09482857324597672,0.016004070987850647,0.19678137523058328,0.08055467209465046,31
31057,3,1,0,0,1,6,28.3,18.0,17.7,30.2,35.9,0.3326693227091633,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,31
31059,37,12,2,16,2,80,25.1,16.05,19.0,28.7,36.55,0.2219015280135823,0.4625,0.15,0.025,0.2,0.025,31
31061,8,2,0,3,3,19,26.7,16.85,18.75,27.2,35.1,0.4703875968992248,0.42105263157894735,0.10526315789473684,0.0,0.15789473684210525,0.15789473684210525,31
31063,6,3,1,4,1,16,21.6,15.6,20.4,26.8,38.1,0.3780841799709724,0.375,0.1875,0.0625,0.25,0.0625,31
31065,28,4,1,6,2,47,26.7,18.0,17.7,28.1,37.1,0.0407340189554345,0.5957446808510638,0.0851063829787234,0.02127659574468085,0.1276595744680851,0.0425531914893617,31
31067,415,86,11,164,60,856,25.3571,18.0857,20.4857,30.6571,37.9,0.3239209358612344,0.4848130841121495,0.10046728971962617,0.012850467289719626,0.19158878504672897,0.07009345794392523,31
31069,2,4,0,1,0,7,24.2,15.0,18.0,27.7,35.7,0.3787068546426835,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,31
31071,9,2,0,0,0,15,23.3,13.9,17.9,27.1,36.6,0.1010248901903367,0.6,0.13333333333333333,0.0,0.0,0.0,31
31073,11,11,1,3,5,46,20.9,14.2,19.1,26.7,34.7,0.6409001956947162,0.2391304347826087,0.2391304347826087,0.021739130434782608,0.06521739130434782,0.10869565217391304,31
31075,1,1,0,1,1,4,24.2,16.6,19.8,28.6,36.9,0.4104234527687296,0.25,0.25,0.0,0.25,0.25,31
31077,19,3,0,8,4,37,25.5,16.0,18.8,28.4,34.2,0.6615445232466509,0.5135135135135135,0.08108108108108109,0.0,0.21621621621621623,0.10810810810810811,31
31079,2304,410,69,688,415,4783,26.7286,17.7643,19.5643,29.5214,38.9643,0.3324950752336644,0.4817060422329082,0.08572025925151579,0.014426092410620948,0.14384277650010455,0.08676562826677817,31
31081,129,25,3,28,19,235,20.7667,15.3,19.9333,27.5667,37.7,0.1730600613765892,0.548936170212766,0.10638297872340426,0.01276595744680851,0.11914893617021277,0.08085106382978724,31
31083,16,5,0,7,2,37,24.5,16.3,18.1,27.0,36.7,0.0689453695588664,0.43243243243243246,0.13513513513513514,0.0,0.1891891891891892,0.05405405405405406,31
31085,2,0,0,1,1,4,26.3,17.8,18.9,30.0,36.4,1.0,0.5,0.0,0.0,0.25,0.25,31
31087,23,2,0,8,2,43,24.8,17.5,18.4,28.6,37.9,0.9501375515818432,0.5348837209302325,0.046511627906976744,0.0,0.18604651162790697,0.046511627906976744,31
31089,29,4,0,8,6,55,25.7,15.75,19.625,27.9,36.325,0.3651612903225806,0.5272727272727272,0.07272727272727272,0.0,0.14545454545454545,0.10909090909090909,31
31091,5,1,0,3,1,13,24.7,14.7,17.2,27.3,33.7,1.0,0.38461538461538464,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,31
31093,5,4,1,1,0,18,21.85,16.45,21.05,29.9,36.05,0.200669429391138,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,31
31095,141,26,5,67,16,309,26.5667,19.1,19.7333,29.4,34.6333,0.2985292169073804,0.4563106796116505,0.08414239482200647,0.016181229773462782,0.2168284789644013,0.05177993527508091,31
31097,14,6,0,5,0,30,26.4,18.3,21.7,29.8,33.9,0.6807558428642466,0.4666666666666667,0.2,0.0,0.16666666666666666,0.0,31
31099,63,14,1,23,7,130,23.5,16.15,20.25,27.6,36.8,0.0249653259361997,0.4846153846153846,0.1076923076923077,0.007692307692307693,0.17692307692307693,0.05384615384615385,31
31101,119,19,3,30,23,240,25.6333,17.5667,18.4333,29.2333,32.2,0.3340078045960399,0.49583333333333335,0.07916666666666666,0.0125,0.125,0.09583333333333334,31
31103,0,0,0,0,1,1,25.9,17.2,17.3,27.2,36.2,0.9987864077669902,0.0,0.0,0.0,0.0,1.0,31
31105,43,13,2,24,10,114,26.7,18.3,18.4,28.5,34.9,0.067783302800314,0.37719298245614036,0.11403508771929824,0.017543859649122806,0.21052631578947367,0.08771929824561403,31
31107,66,11,1,25,11,144,25.4333,15.4333,18.4333,28.7333,37.0,0.4289613100016053,0.4583333333333333,0.0763888888888889,0.006944444444444444,0.1736111111111111,0.0763888888888889,31
31109,14729,3315,483,6049,2469,32374,17.4743,15.3797,24.3203,27.9189,31.9257,0.2478089159576484,0.4549638598875641,0.10239698523506517,0.014919379749181443,0.1868474701921295,0.07626490393525669,31
31111,540,92,11,199,61,1114,22.475,17.5,19.9,31.175,40.25,0.1699787893620492,0.48473967684021546,0.08258527827648116,0.009874326750448833,0.17863554757630162,0.05475763016157989,31
31113,0,0,0,1,0,3,24.4,17.6,19.9,28.7,35.9,0.1402359108781127,0.0,0.0,0.0,0.3333333333333333,0.0,31
31115,1,0,0,1,0,3,23.4,15.1,18.8,27.9,34.5,0.3987341772151899,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,31
31117,0,0,0,1,0,1,25.6,18.2,19.2,29.4,36.8,1.0,0.0,0.0,0.0,1.0,0.0,31
31119,538,143,10,203,112,1214,24.5333,17.5111,21.3,27.9222,38.4444,0.3789984557688065,0.443163097199341,0.11779242174629324,0.008237232289950576,0.1672158154859967,0.09225700164744646,31
31121,102,20,3,33,19,206,22.6333,17.1,20.6667,26.6,34.6667,0.3159974506054812,0.49514563106796117,0.0970873786407767,0.014563106796116505,0.16019417475728157,0.09223300970873786,31
31123,33,11,2,15,6,78,26.7,17.2,19.1,27.5,36.7,0.503371677905593,0.4230769230769231,0.14102564102564102,0.02564102564102564,0.19230769230769232,0.07692307692307693,31
31125,21,9,2,12,6,59,23.8,16.7,20.8,30.3,36.4,0.0463186077643908,0.3559322033898305,0.15254237288135594,0.03389830508474576,0.2033898305084746,0.1016949152542373,31
31127,59,17,3,22,12,132,23.35,15.3,20.25,27.4,35.9,0.039873068432671,0.44696969696969696,0.12878787878787878,0.022727272727272728,0.16666666666666666,0.09090909090909091,31
31129,18,9,0,13,3,54,27.2,16.95,17.85,26.65,36.25,0.7017543859649122,0.3333333333333333,0.16666666666666666,0.0,0.24074074074074073,0.05555555555555555,31
31131,389,59,19,151,76,828,25.14,16.16,18.94,28.32,41.46,0.7181067344345616,0.46980676328502413,0.07125603864734299,0.022946859903381644,0.1823671497584541,0.09178743961352658,31
31133,18,3,1,8,5,44,29.4,19.0,16.9,29.1,39.5,0.1810313739632167,0.4090909090909091,0.06818181818181818,0.022727272727272728,0.18181818181818182,0.11363636363636363,31
31135,18,5,1,4,2,38,23.0,14.3,19.2,25.1,35.7,0.295959595959596,0.47368421052631576,0.13157894736842105,0.02631578947368421,0.10526315789473684,0.05263157894736842,31
31137,89,28,2,26,11,194,23.3333,15.6667,20.0,26.8667,36.3,0.2228994340444057,0.4587628865979381,0.14432989690721648,0.010309278350515464,0.13402061855670103,0.05670103092783505,31
31139,41,9,1,15,12,86,23.3,15.7,21.2,27.5,34.9,0.4647674098541151,0.47674418604651164,0.10465116279069768,0.011627906976744186,0.1744186046511628,0.13953488372093023,31
31141,444,75,10,164,62,934,23.9286,16.4857,23.8286,28.9714,36.1,0.2819941828758407,0.4753747323340471,0.08029978586723768,0.010706638115631691,0.17558886509635974,0.06638115631691649,31
31143,45,21,0,22,9,112,23.95,16.0,20.05,29.15,33.95,0.0477247502774694,0.4017857142857143,0.1875,0.0,0.19642857142857142,0.08035714285714286,31
31145,141,58,2,59,28,354,24.2667,18.0,19.6333,29.2667,38.5667,0.5821800090456807,0.3983050847457627,0.1638418079096045,0.005649717514124294,0.16666666666666666,0.07909604519774012,31
31147,86,24,2,34,30,215,26.4,17.8,17.2667,28.8333,38.2667,0.3067081190960182,0.4,0.11162790697674418,0.009302325581395349,0.15813953488372093,0.13953488372093023,31
31149,17,2,1,5,4,37,23.1,14.7,18.2,27.9,36.7,0.2804718217562254,0.4594594594594595,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.10810810810810811,31
31151,293,65,12,78,40,576,25.475,16.65,20.2,29.725,35.55,0.3217605633802817,0.5086805555555556,0.11284722222222222,0.020833333333333332,0.13541666666666666,0.06944444444444445,31
31153,3015,634,105,1331,530,6699,18.4628,13.4465,21.5047,31.7977,33.6023,0.4132739414626546,0.4500671742051052,0.09464099119271534,0.01567398119122257,0.1986863711001642,0.07911628601283774,31
31155,216,37,5,87,32,429,22.08,15.98,22.9,26.42,33.38,0.3068422006159792,0.5034965034965035,0.08624708624708624,0.011655011655011656,0.20279720279720279,0.07459207459207459,31
31157,601,117,21,197,111,1244,26.0364,17.3091,17.8909,31.0636,37.5273,0.1127018213632386,0.48311897106109325,0.09405144694533762,0.016881028938906754,0.15836012861736334,0.08922829581993569,31
31159,224,52,3,63,31,445,20.525,15.175,21.3,27.3,34.575,0.3238208955223881,0.503370786516854,0.11685393258426967,0.006741573033707865,0.14157303370786517,0.0696629213483146,31
31161,17,1,2,3,2,26,27.55,18.55,18.15,27.85,37.25,0.3199853720972755,0.6538461538461539,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.07692307692307693,31
31163,5,2,0,1,0,11,25.1,16.4,18.6,28.4,37.2,0.2014593908629441,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,31
31165,2,1,0,3,2,9,23.4,16.0,18.8,26.7,34.8,0.6376811594202898,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,31
31167,33,5,1,11,6,63,21.75,16.9,21.55,28.35,36.4,0.0745635503344754,0.5238095238095238,0.07936507936507936,0.015873015873015872,0.1746031746031746,0.09523809523809523,31
31169,85,11,1,24,5,148,25.0,15.7,17.6,26.95,36.35,0.1874521805661821,0.5743243243243243,0.07432432432432433,0.006756756756756757,0.16216216216216217,0.033783783783783786,31
31171,3,0,0,0,0,3,21.3,14.7,20.0,26.8,33.8,1.0,1.0,0.0,0.0,0.0,0.0,31
31173,98,27,10,55,22,252,30.9,27.2,21.45,34.7,43.4,0.0329971181556196,0.3888888888888889,0.10714285714285714,0.03968253968253968,0.21825396825396826,0.0873015873015873,31
31175,18,6,0,9,2,38,24.5,15.35,19.35,27.5,33.7,0.2596306068601583,0.47368421052631576,0.15789473684210525,0.0,0.23684210526315788,0.05263157894736842,31
31177,274,62,14,122,36,639,19.62,15.3,23.1,26.98,34.06,0.3145604395604395,0.4287949921752739,0.09702660406885759,0.02190923317683881,0.19092331768388107,0.056338028169014086,31
31179,265,62,5,143,47,617,19.05,13.5,24.6,27.25,33.6,0.0898384575299635,0.42949756888168555,0.10048622366288493,0.008103727714748784,0.23176661264181522,0.07617504051863858,31
31181,19,9,0,15,5,55,26.15,16.6,18.5,27.9,39.35,0.5241343126967472,0.34545454545454546,0.16363636363636364,0.0,0.2727272727272727,0.09090909090909091,31
31183,0,0,0,0,0,1,25.6,18.5,18.9,29.0,36.0,0.89119804400978,0.0,0.0,0.0,0.0,0.0,31
31185,275,53,9,113,45,598,22.8,15.3,20.4,25.575,37.45,0.1972923527259422,0.459866220735786,0.08862876254180602,0.015050167224080268,0.18896321070234115,0.07525083612040134,31
32001,980,175,45,359,160,2065,22.8,20.5857,19.2857,33.7286,32.4714,0.1949433087809318,0.4745762711864407,0.0847457627118644,0.021791767554479417,0.1738498789346247,0.0774818401937046,32
32003,224366,54720,11131,97419,47464,529159,26.4676,18.3255,18.34,36.371,31.4483,0.3838710044351791,0.42400488322035534,0.10340937223027483,0.02103526539282144,0.18410156493605892,0.08969704757927202,32
32005,742,136,36,267,83,1508,20.4312,17.1562,17.9625,32.6562,30.475,0.6433115801545477,0.4920424403183024,0.09018567639257294,0.023872679045092837,0.1770557029177719,0.055039787798408485,32
32007,862,169,39,348,200,1952,23.3143,20.1643,21.6714,35.3929,31.9786,0.1829483664079565,0.4415983606557377,0.08657786885245902,0.019979508196721313,0.17827868852459017,0.10245901639344263,32
32009,15,1,0,8,0,33,28.4,22.2,14.9,33.9,34.4,0.9719029374201787,0.45454545454545453,0.030303030303030304,0.0,0.24242424242424243,0.0,32
32011,4,0,0,3,1,8,23.4,21.0,19.7,34.7,33.6,0.4680422747861097,0.5,0.0,0.0,0.375,0.125,32
32013,714,56,9,117,54,1266,23.95,21.65,19.775,34.85,31.9,0.1565827686350435,0.5639810426540285,0.044233807266982623,0.0071090047393364926,0.0924170616113744,0.04265402843601896,32
32015,76,17,2,38,19,181,24.8,21.4,19.4,34.5,35.2,0.1522077922077922,0.4198895027624309,0.09392265193370165,0.011049723756906077,0.20994475138121546,0.10497237569060773,32
32017,105,19,3,52,16,238,21.75,18.35,18.9,32.9,28.95,0.525912067352666,0.4411764705882353,0.07983193277310924,0.012605042016806723,0.2184873949579832,0.06722689075630252,32
32019,620,138,28,313,175,1566,25.16,21.8,18.44,34.73,35.49,0.5018186286556894,0.3959131545338442,0.08812260536398467,0.017879948914431672,0.19987228607918264,0.11174968071519796,32
32021,60,8,4,23,9,132,29.75,24.95,15.65,35.65,36.55,0.9262363788767812,0.45454545454545453,0.06060606060606061,0.030303030303030304,0.17424242424242425,0.06818181818181818,32
32023,1243,160,26,530,159,2527,28.2556,23.2111,16.6222,34.1111,35.3111,0.8713876120693579,0.49188761377127027,0.06331618519984171,0.010288880094974277,0.20973486347447567,0.0629204590423427,32
32027,20,5,0,9,3,48,24.9,22.2,20.5,35.3,33.6,0.1534132977935732,0.4166666666666667,0.10416666666666667,0.0,0.1875,0.0625,32
32029,26,8,1,18,7,67,20.6,17.0,17.3,32.8,30.1,0.0037406483790523,0.3880597014925373,0.11940298507462686,0.014925373134328358,0.26865671641791045,0.1044776119402985,32
32031,24380,5452,1139,10712,4954,56788,20.6122,18.3654,20.4393,32.0589,26.6112,0.5138698415395383,0.4293160526871874,0.09600619849263929,0.02005705430724801,0.1886314010002113,0.08723674015637106,32
32033,71,10,3,41,13,173,24.2,21.1,18.3667,33.2,32.2333,0.7011921548519421,0.41040462427745666,0.057803468208092484,0.017341040462427744,0.23699421965317918,0.07514450867052024,32
32510,3013,491,99,1151,363,6040,23.7154,18.7077,17.0846,34.5615,33.5385,0.2068259922873108,0.498841059602649,0.08129139072847683,0.01639072847682119,0.19056291390728478,0.06009933774834437,32
33001,661,120,62,307,118,1488,21.7133,16.24,17.4133,30.7667,34.2933,0.4276847846529998,0.4442204301075269,0.08064516129032258,0.041666666666666664,0.20631720430107528,0.0793010752688172,33
33003,469,112,17,235,71,1133,21.6182,15.4455,15.3455,30.5364,29.0636,0.0356951806642999,0.41394527802294795,0.09885260370697264,0.01500441306266549,0.20741394527802295,0.06266548984995587,33
33005,1206,243,32,521,197,2694,19.525,14.8875,17.8312,33.4625,30.3813,0.3860833441516292,0.44766146993318484,0.09020044543429843,0.011878247958426132,0.19339272457312545,0.07312546399406088,33
33007,388,65,9,182,49,850,24.7818,19.3,16.8182,34.9818,35.6727,0.2313287869394503,0.45647058823529413,0.07647058823529412,0.010588235294117647,0.21411764705882352,0.05764705882352941,33
33009,1542,305,50,707,214,3419,17.5842,14.7368,16.2,29.7579,31.8842,0.196932347302109,0.45100906697864873,0.08920737057619187,0.014624159110851126,0.20678560982743494,0.06259140099444283,33
33011,8896,1816,414,3767,1461,19762,21.0082,15.2941,18.0012,33.6129,30.2541,0.5238440418242636,0.4501568667138954,0.09189353304321425,0.02094929662989576,0.19061835846574232,0.0739297641939075,33
33013,3715,616,107,1624,494,7897,17.3667,15.3556,18.2361,31.8194,28.8528,0.4840974212034384,0.47043180954792957,0.0780043054324427,0.013549449157908067,0.20564771432189438,0.06255540078510827,33
33015,6669,1184,170,2861,961,14097,16.4219,14.5828,18.725,29.6641,29.8984,0.6315025741944461,0.4730793785911896,0.08398950131233596,0.012059303397886075,0.20295098247854154,0.06817053273746188,33
33017,2149,404,81,1173,353,4959,19.88,15.916,19.0,30.244,28.828,0.3984200904711706,0.4333534986892519,0.08146803791086912,0.016333938294010888,0.2365396249243799,0.07118370639241782,33
